": Zillow is offloading homes — raising ‘red flags’ about the real-estate market","MarketWatch","Zillow 'may have leaned into home acquisition at the wrong time,' one analyst said.   ","2021-11-01 20:49:00","Business","https://www.marketwatch.com/story/zillow-pauses-home-buying-raising-red-flags-about-the-real-estate-market-11634678311?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","29365102093cb9074b08a880facbf508"
"Coronavirus Update: Pfizer’s positive antiviral news raises hopes for a new easy-to-take treatment for COVID-19, and cases start to rise again in California","MarketWatch","Pfizer shares soared Friday after the company released interim data from a late-stage trial of its COVID-19 antiviral that showed it to be highly effective, raising hopes that a new treatment for the virus that is easy to administer may soon be allowed.   ","2021-11-05 13:36:00","Business","https://www.marketwatch.com/story/pfizers-positive-antiviral-news-raises-hopes-for-a-new-easy-to-take-treatment-for-covid-19-and-cases-start-to-rise-again-in-california-11636122979?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","a811b50ceabd122dd951bb5b192d316b"
"Europe Markets: Handbag wars? Chanel price hikes rally luxury goods makers in Europe","MarketWatch","Shares of luxury goods makers saw strong gains Friday in a week that has seen one big label hike prices on two of its flagship bags.   ","2021-11-05 13:35:00","Business","https://www.marketwatch.com/story/handbag-wars-chanel-price-hikes-rally-luxury-goods-makers-in-europe-11636122926?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","84e06901e0598217f2c613497adc6f6a"
"Metals Stocks: Gold tops $1,800 as traders focus on inflation and weak labor participation after upbeat U.S. jobs data","MarketWatch","Gold prices climb back above $1,800 an ounce on Friday, after data showing the U.S. created more jobs than expected, as a disappointing number of people chose to join the workforce last month and rising inflation dull prospects for stronger economic growth.   ","2021-11-05 13:30:00","Business","https://www.marketwatch.com/story/gold-little-changed-ahead-of-u-s-october-payrolls-11636112244?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","bee5ff8c683c8e55c5a072d0b6f3e149"
"Washington Watch: Here’s what’s in the bipartisan infrastructure bill that the House aims to pass today — and how it’s paid for","MarketWatch","As Democratic-run Washington works on getting the bipartisan infrastructure bill enacted, here are visual breakdowns for the long-awaited measure's spending categories, as well as its funding sources.   ","2021-11-05 13:28:00","Business","https://www.marketwatch.com/story/heres-whats-in-the-bipartisan-infrastructure-bill-that-the-house-aims-to-pass-and-how-its-paid-for-11632156175?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","77ce8a7d396703d7c9155dc7b6f4cf4a"
"Washington Watch: Biden wants to ‘reconnect communities’ cut off by interstates — this infamous Baltimore highway shows what’s at stake","MarketWatch","Advocates who favor tearing down or redeveloping highways that cut off neighborhoods decades ago have been encouraged this year, as Democratic-run Washington's spending proposals have included money for reconnecting communities. Baltimore's Highway to Nowhere might see redevelopment, decades after it displaced Black residents.   ","2021-11-05 13:25:00","Business","https://www.marketwatch.com/story/why-would-washington-reconnect-communities-this-infamous-baltimore-highway-shows-whats-at-stake-11635952993?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","dbd31e59a94f4cebf82698f26d7185d4"
": Bitcoin Cash price spikes, falls following Kroger fraud","MarketWatch","The price of bitcoin cash rose 3.6% in less than an  hour Friday morning, following the posting of a fraudulent news release saying on food retailer Kroger Co.'s KR website and PR Newswire.   ","2021-11-05 13:22:00","Business","https://www.marketwatch.com/story/bitcoin-cash-price-spikes-falls-following-kroger-fraud-11636122146?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","68f330840e2f03d2b003c67ca7816bbd"
"Economic Report: U.S. adds 531,000 new jobs in October as economy recovers","MarketWatch","Companies stepped up hiring in October and added a robust 531,000 jobs, but the biggest labor shortage in decades is still holding back an economic recovery and adding to the largest surge in inflation in three decades.   ","2021-11-05 13:08:00","Business","https://www.marketwatch.com/story/coming-up-u-s-jobs-report-for-october-11636114551?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","58d74a708babbe673b460a80952a420e"
"NewsWatch: U.S. adds 531,000 new jobs in October as economy recovers","MarketWatch","Companies stepped up hiring in October and added a robust 531,000 jobs, but the biggest labor shortage in decades is still holding back an economic recovery and adding to the largest surge in inflation in three decades.   ","2021-11-05 15:00:06","Business","https://www.marketwatch.com/latest-news","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","ef0f88dd530da89e25a0d311b0786eba"
"Bond Report: 10-year Treasury yield falls below 1.50% despite strong October jobs report","MarketWatch","Long-dated Treasury yields turn lower Friday, after a stronger-than-expected October jobs report.   ","2021-11-05 14:50:00","Business","https://www.marketwatch.com/story/treasury-yields-mostly-higher-ahead-of-october-jobs-report-11636109717?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","17ba66ab4ff7f7fc3da556c4bd2d3d83"
"Earnings Outlook: DoorDash delivery gains are expected to outlive the pandemic","MarketWatch","While some companies with businesses that spiked during the pandemic are experiencing pain now, analysts say DoorDash Inc. will continue to grow even as the effects of the pandemic wane.   ","2021-11-05 14:40:00","Business","https://www.marketwatch.com/story/doordash-delivery-gains-are-expected-to-outlive-the-pandemic-11636126806?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","00301999419a36ac41c501209025bfe7"
": House works on passing infrastructure, social-spending bills today","MarketWatch","The House of Representatives gavels in Friday as Democratic leaders hope to pass a bipartisan infrastructure bill that previously cleared the Senate, along with President Joe Biden's $1.75 trillion social-spending and climate package.   ","2021-11-05 14:28:00","Business","https://www.marketwatch.com/story/house-moves-toward-passing-infrastructure-social-spending-bills-today-11636119691?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","b65958139bb5727bc0d9e1503b35e9c3"
"Futures Movers: Oil climbs back from the lowest prices since October, but look to suffer a second-straight weekly loss","MarketWatch","Oil prices are rebounding on Friday from a bruising session that saw OPEC+ push back against pressure from the Biden administration to pump more oil.   ","2021-11-05 14:21:00","Business","https://www.marketwatch.com/story/goldman-says-the-bullish-case-remains-intact-for-oil-as-commodity-bounces-off-worst-session-since-october-11636102998?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","bbe80d286681e1544f819cb7ec7ef788"
"The Ratings Game: Peloton’s ‘stunning’ and ‘rapid deterioration’ of demand outlook prompts analysts to slash stock targets","MarketWatch","Adding insult to earnings injury, a horde of Wall Street analysts slashed their price targets on Peloton Interactive Inc.'s stock following the at-home fitness company's disappointing quarterly report and the sudden and sharp cut of the revenue outlook.   ","2021-11-05 14:19:00","Business","https://www.marketwatch.com/story/pelotons-stunning-and-rapid-deterioration-of-demand-outlook-prompts-analysts-to-slash-stock-targets-11636124700?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","bc64b445a3ccce8d7d20af499126d531"
": Pfizer to seek authorization of COVID-19 pill ‘as soon as possible’","MarketWatch","Pfizer’s experimental COVID-19 antiviral pill can cut the risk of ending up in the hospital or dying by 89%.   ","2021-11-05 14:08:00","Business","https://www.marketwatch.com/story/pfizer-to-seek-authorization-of-covid-19-pill-as-soon-as-possible-11636124909?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","9a2a66ab414c2164b12e126b4ce6c5d3"
"Extra Credit: Politics killed national free community college — for now, but advocates vow to ‘keep going’ as momentum continues in states","MarketWatch","Biden pitched free community college for years, but it didn't make it into the Democrats' social spending package   ","2021-11-05 14:03:00","Business","https://www.marketwatch.com/story/politics-killed-national-free-community-college-for-now-but-advocates-vow-to-keep-going-as-momentum-continues-in-states-11636124597?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","5fa43688940706ce4d90ba7161f7729e"
"Cannabis Watch: Canopy Growth shares fizzle on Canadian cannabis market woes","MarketWatch","Stock falls by double digits as company admits it's taking longer to turn around its Canadian cannabis business and enter the U.S. market with its new drink line   ","2021-11-05 15:58:00","Business","https://www.marketwatch.com/story/canopy-growth-shares-fizzle-on-canadian-cannabis-market-woes-11636131483?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","3ecd6df32e4be0e50596f2a230be78f0"
"Economic Report: Mystery of the missing millions the only blemish on strong U.S. jobs report","MarketWatch","The U.S. jobs report for October hit all the right notes --- except for one. Here is the big disappointment.   ","2021-11-05 15:52:00","Business","https://www.marketwatch.com/story/the-mystery-of-the-missing-millions-is-the-only-blemish-on-a-strong-u-s-jobs-report-11636130986?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","60739703810e9e3243b368fa50a0fced"
": Moderna cites supply-chain ‘complexity’ as COVID-19 vaccine sales come in $1 billion short","MarketWatch","It appears that Pfizer has taken the lead in the tug of war for market share among the leading COVID-19 vaccine makers, and Moderna's investors aren't happy about it.   ","2021-11-05 15:46:00","Business","https://www.marketwatch.com/story/modernas-covid-19-vaccine-sales-in-the-third-quarter-disappoint-investors-and-its-stock-takes-a-hit-11636055799?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","7bcee6955390a37f98ef5dee3d49d3d7"
"Top Ten: Weekend reads: Don’t trust that Zestimate number for your house","MarketWatch","Also, where to find bargains in the stock market, important retirement-account rules and a difficult day for Peloton.   ","2021-11-05 15:43:00","Business","https://www.marketwatch.com/story/weekend-reads-dont-trust-that-zestimate-number-for-your-house-11636130075?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","4edfa19f2a92e75bc3b6036ca0a0d648"
"Cannabis Watch: New York’s new cannabis chief vows that half of legal licenses will go to social justice efforts","MarketWatch","In her first speech as chair of the New York State Cannabis Control Board, Tremaine Wright vows to craft regulations that supports the spirit of New York's social equity requirement to help local communities hurt by the War on Drugs.   ","2021-11-05 15:18:00","Business","https://www.marketwatch.com/story/new-yorks-new-cannabis-chief-vows-that-half-of-legal-licenses-will-go-to-social-justice-efforts-11636129116?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","9331cdaeeb4daab573b12e6f512239e8"
"Economic Report: U.S. adds robust 531,000 new jobs in October in sign economy is speeding up","MarketWatch","Companies stepped up hiring in October and added a robust 531,000 jobs, but the biggest labor shortage in decades is still holding back an economic recovery and adding to the largest surge in inflation in three decades.   ","2021-11-05 15:13:00","Business","https://www.marketwatch.com/story/coming-up-u-s-jobs-report-for-october-11636114551?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","306771b88a3702f2efb77a426aa5cf9c"
"In One Chart: State and local government jobs slump for third-straight month as recovery remains elusive","MarketWatch","Nearly a million jobs cut during the initial phase of the COVID crisis still haven't been regained, and the size of the workforce fell for the third month in a row in October.   ","2021-11-05 15:11:00","Business","https://www.marketwatch.com/story/state-and-local-government-jobs-slump-for-third-straight-month-as-recovery-remains-elusive-11636128702?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","da176debbc81195047d1eb960bcd523a"
"Metals Stocks: Gold tops $1,800, posts highest finish since early September","MarketWatch","Gold prices climb back above $1,800 an ounce on Friday to post the highest finish since early September, as a disappointing number of people chose to join the workforce last month and rising inflation dull prospects for stronger economic growth.   ","2021-11-05 17:01:00","Business","https://www.marketwatch.com/story/gold-little-changed-ahead-of-u-s-october-payrolls-11636112244?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","a0a18e62b9a2cbb21e62ab669efbbbba"
"Retirement Weekly: News and analysis for those planning for or living in retirement","MarketWatch","Retirement news and analysis   ","2021-11-05 17:00:00","Business","https://www.marketwatch.com/story/news-and-analysis-for-those-planning-for-or-living-in-retirement-11636122574?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","56bb2c9bd9bfffc9dad05520bd630727"
"In One Chart: Peloton stock’s pain is the mirror opposite of Planet Fitness’ gain","MarketWatch","The stock charts of Peloton Interactive Inc. and Planet Fitness Inc. are worth a thousand words: People seem to prefer going out to the gym to work out over staying home and using their own fitness equipment as COVID lockdowns are lifted.   ","2021-11-05 16:52:00","Business","https://www.marketwatch.com/story/peloton-stocks-pain-is-the-mirror-opposite-of-planet-fitness-gain-11636134735?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","177b731d3bba87c5a0f9bc27ce442701"
